center,left,right,target,var1,var2,speed
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_02_575.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_02_575.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_02_575.jpg,-0.1320755,1,0,30.18916
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_02_655.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_02_655.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_02_655.jpg,-0.1509434,1,0,30.18861
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_02_726.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_02_726.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_02_726.jpg,-0.1509434,1,0,30.18941
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_02_804.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_02_804.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_02_804.jpg,-0.1509434,1,0,30.18941
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_02_872.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_02_872.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_02_872.jpg,-0.1509434,1,0,30.18958
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_02_951.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_02_951.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_02_951.jpg,0,1,0,30.18977
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_017.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_017.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_017.jpg,0,1,0,30.18966
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_086.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_086.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_086.jpg,0,1,0,30.1902
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_153.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_153.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_153.jpg,0,1,0,30.19025
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_226.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_226.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_226.jpg,0,1,0,30.19045
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_305.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_305.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_305.jpg,-0.01886792,1,0,30.19022
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_375.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_375.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_375.jpg,-0.03773585,1,0,30.18997
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_449.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_449.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_449.jpg,-0.0754717,1,0,30.18923
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_520.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_520.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_520.jpg,-0.09433963,1,0,30.18911
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_591.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_591.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_591.jpg,-0.1132075,1,0,30.18891
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_665.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_665.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_665.jpg,-0.1320755,1,0,30.18854
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_737.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_737.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_737.jpg,-0.1320755,1,0,30.18911
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_819.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_819.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_819.jpg,-0.1509434,1,0,30.18872
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_893.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_893.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_893.jpg,-0.1509434,1,0,30.18891
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_03_968.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_03_968.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_03_968.jpg,-0.1509434,1,0,30.18942
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_04_042.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_04_042.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_04_042.jpg,-0.1509434,1,0,30.18958
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_04_109.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_04_109.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_04_109.jpg,-0.1698113,1,0,30.18879
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_04_188.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_04_188.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_04_188.jpg,-0.1698113,1,0,30.18917
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_04_269.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_04_269.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_04_269.jpg,-0.1698113,1,0,30.18937
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_04_342.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_04_342.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_04_342.jpg,-0.1698113,1,0,30.18953
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_04_422.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_04_422.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_04_422.jpg,0,1,0,30.1895
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_04_500.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_04_500.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_04_500.jpg,0,1,0,30.19014
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_04_571.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_04_571.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_04_571.jpg,0,1,0,30.19032
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_04_648.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_04_648.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_04_648.jpg,0,1,0,30.19034
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_04_723.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_04_723.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_04_723.jpg,0,1,0,30.19032
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_04_794.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_04_794.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_04_794.jpg,0,1,0,30.18995
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_04_858.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_04_858.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_04_858.jpg,0,1,0,30.19035
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_04_939.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_04_939.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_04_939.jpg,0,1,0,30.1903
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_05_019.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_05_019.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_05_019.jpg,0,1,0,30.19027
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_05_092.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_05_092.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_05_092.jpg,-0.01886792,1,0,30.19024
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_05_173.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_05_173.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_05_173.jpg,-0.01886792,1,0,30.19026
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_05_249.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_05_249.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_05_249.jpg,-0.01886792,1,0,30.19026
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_05_326.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_05_326.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_05_326.jpg,-0.03773585,1,0,30.19014
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_05_401.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_05_401.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_05_401.jpg,-0.03773585,1,0,30.19014
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_05_475.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_05_475.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_05_475.jpg,-0.05660377,1,0,30.18994
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_05_555.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_05_555.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_05_555.jpg,-0.0754717,1,0,30.18957
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_05_633.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_05_633.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_05_633.jpg,-0.0754717,1,0,30.18985
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_05_702.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_05_702.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_05_702.jpg,-0.09433963,1,0,30.18939
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_05_776.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_05_776.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_05_776.jpg,-0.09433963,1,0,30.18971
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_05_853.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_05_853.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_05_853.jpg,-0.09433963,1,0,30.1899
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_05_931.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_05_931.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_05_931.jpg,-0.09433963,1,0,30.18999
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_06_004.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_06_004.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_06_004.jpg,-0.09433963,1,0,30.19
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_52_06_082.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_52_06_082.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_52_06_082.jpg,-0.09433963,1,0,30.19014
